system:index,MuniCode,date,mean,.geo
20210101_0000000000000000008c,021710,2021-01-01,0.31632849981331984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000008d,021702,2021-01-01,0.20433039160714855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000008e,021901,2021-01-01,0.4191954409865827,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000008f,021902,2021-01-01,0.16603210787767325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000090,021910,2021-01-01,0.2567106871256715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000091,021904,2021-01-01,0.2869497568586873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000092,021907,2021-01-01,0.20445123318831485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000093,021905,2021-01-01,0.173264964630736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000094,021903,2021-01-01,0.15436401571361313,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000095,021906,2021-01-01,0.19725301166804188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000096,021908,2021-01-01,0.20799675819229435,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000097,021909,2021-01-01,0.2360689784008866,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000098,022001,2021-01-01,0.3288689870908002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_00000000000000000099,022008,2021-01-01,0.1965684280820638,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000009a,030106,2021-01-01,0.18881380259045671,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101_0000000000000000009b,030102,2021-01-01,0.20453684778506245,"{""type"":""MultiPoint"",""coordinates"":[]}"
