Muni_Code,Muni_Name,Year,Cases,Population,Incidence,Disease
17446,MARULANDA,2017,0,3421,0,Mucosal Leishmaniasis
17486,NEIRA,2007,0,41449,0,Mucosal Leishmaniasis
17486,NEIRA,2008,0,40010,0,Mucosal Leishmaniasis
17486,NEIRA,2009,0,36470,0,Mucosal Leishmaniasis
17486,NEIRA,2010,0,36125,0,Mucosal Leishmaniasis
17486,NEIRA,2011,0,36937,0,Mucosal Leishmaniasis
17486,NEIRA,2012,0,36562,0,Mucosal Leishmaniasis
17486,NEIRA,2013,0,36759,0,Mucosal Leishmaniasis
17486,NEIRA,2014,0,36849,0,Mucosal Leishmaniasis
17486,NEIRA,2015,0,37089,0,Mucosal Leishmaniasis
17486,NEIRA,2016,0,37079,0,Mucosal Leishmaniasis
17486,NEIRA,2017,0,36813,0,Mucosal Leishmaniasis
17495,NORCASIA,2007,0,27623,0,Mucosal Leishmaniasis
17495,NORCASIA,2008,0,27435,0,Mucosal Leishmaniasis
17495,NORCASIA,2009,0,26607,0,Mucosal Leishmaniasis
17495,NORCASIA,2010,0,25966,0,Mucosal Leishmaniasis
17495,NORCASIA,2011,0,25763,0,Mucosal Leishmaniasis
17495,NORCASIA,2012,0,23583,0,Mucosal Leishmaniasis
17495,NORCASIA,2013,0,24289,0,Mucosal Leishmaniasis
17495,NORCASIA,2014,2,24023,8.325354868251259e-5,Mucosal Leishmaniasis
17495,NORCASIA,2015,0,23654,0,Mucosal Leishmaniasis
17495,NORCASIA,2016,0,24636,0,Mucosal Leishmaniasis
17495,NORCASIA,2017,0,24717,0,Mucosal Leishmaniasis
17513,PACORA,2007,0,20174,0,Mucosal Leishmaniasis
17513,PACORA,2008,0,20698,0,Mucosal Leishmaniasis
17513,PACORA,2009,0,20242,0,Mucosal Leishmaniasis
17513,PACORA,2010,0,20782,0,Mucosal Leishmaniasis
17513,PACORA,2011,0,20238,0,Mucosal Leishmaniasis
17513,PACORA,2012,0,19190,0,Mucosal Leishmaniasis
17513,PACORA,2013,0,19021,0,Mucosal Leishmaniasis
17513,PACORA,2014,0,18980,0,Mucosal Leishmaniasis
17513,PACORA,2015,0,19296,0,Mucosal Leishmaniasis
17513,PACORA,2016,0,18951,0,Mucosal Leishmaniasis
17513,PACORA,2017,0,18947,0,Mucosal Leishmaniasis
17524,PALESTINA,2007,0,10347,0,Mucosal Leishmaniasis
17524,PALESTINA,2008,0,10345,0,Mucosal Leishmaniasis
17524,PALESTINA,2009,0,10227,0,Mucosal Leishmaniasis
17524,PALESTINA,2010,0,10140,0,Mucosal Leishmaniasis
17524,PALESTINA,2011,0,9161,0,Mucosal Leishmaniasis
17524,PALESTINA,2012,0,10104,0,Mucosal Leishmaniasis
17524,PALESTINA,2013,0,9944,0,Mucosal Leishmaniasis
17524,PALESTINA,2014,0,10073,0,Mucosal Leishmaniasis
17524,PALESTINA,2015,0,10403,0,Mucosal Leishmaniasis
17524,PALESTINA,2016,0,9570,0,Mucosal Leishmaniasis
17524,PALESTINA,2017,0,9422,0,Mucosal Leishmaniasis
17541,PENSILVANIA,2007,1,22760,4.393673110720563e-5,Mucosal Leishmaniasis
17541,PENSILVANIA,2008,0,22975,0,Mucosal Leishmaniasis
17541,PENSILVANIA,2009,0,23304,0,Mucosal Leishmaniasis
17541,PENSILVANIA,2010,0,24044,0,Mucosal Leishmaniasis
17541,PENSILVANIA,2011,0,24766,0,Mucosal Leishmaniasis
17541,PENSILVANIA,2012,1,24608,4.0637191157347205e-5,Mucosal Leishmaniasis
17541,PENSILVANIA,2013,0,24501,0,Mucosal Leishmaniasis
17541,PENSILVANIA,2014,0,25164,0,Mucosal Leishmaniasis
17541,PENSILVANIA,2015,0,25531,0,Mucosal Leishmaniasis
17541,PENSILVANIA,2016,0,25331,0,Mucosal Leishmaniasis
17541,PENSILVANIA,2017,0,25519,0,Mucosal Leishmaniasis
17614,RIOSUCIO,2007,0,29240,0,Mucosal Leishmaniasis
17614,RIOSUCIO,2008,0,30034,0,Mucosal Leishmaniasis
17614,RIOSUCIO,2009,0,31893,0,Mucosal Leishmaniasis
17614,RIOSUCIO,2010,0,35000,0,Mucosal Leishmaniasis
17614,RIOSUCIO,2011,0,30279,0,Mucosal Leishmaniasis
17614,RIOSUCIO,2012,0,26401,0,Mucosal Leishmaniasis
17614,RIOSUCIO,2013,0,29305,0,Mucosal Leishmaniasis
17614,RIOSUCIO,2014,0,26437,0,Mucosal Leishmaniasis
17614,RIOSUCIO,2015,0,27301,0,Mucosal Leishmaniasis
17614,RIOSUCIO,2016,0,28252,0,Mucosal Leishmaniasis
17614,RIOSUCIO,2017,0,28340,0,Mucosal Leishmaniasis
17616,RISARALDA,2007,0,11735,0,Mucosal Leishmaniasis
17616,RISARALDA,2008,0,11718,0,Mucosal Leishmaniasis
17616,RISARALDA,2009,0,11189,0,Mucosal Leishmaniasis
17616,RISARALDA,2010,0,11040,0,Mucosal Leishmaniasis
17616,RISARALDA,2011,0,10925,0,Mucosal Leishmaniasis
17616,RISARALDA,2012,0,10527,0,Mucosal Leishmaniasis
17616,RISARALDA,2013,0,10130,0,Mucosal Leishmaniasis
17616,RISARALDA,2014,0,10184,0,Mucosal Leishmaniasis
17616,RISARALDA,2015,1,10357,9.655305590421937e-5,Mucosal Leishmaniasis
17616,RISARALDA,2016,0,10244,0,Mucosal Leishmaniasis
17616,RISARALDA,2017,0,10166,0,Mucosal Leishmaniasis
17653,SALAMINA,2007,0,17809,0,Mucosal Leishmaniasis
17653,SALAMINA,2008,0,17519,0,Mucosal Leishmaniasis
17653,SALAMINA,2009,0,17097,0,Mucosal Leishmaniasis
17653,SALAMINA,2010,0,16769,0,Mucosal Leishmaniasis
17653,SALAMINA,2011,0,16489,0,Mucosal Leishmaniasis
17653,SALAMINA,2012,0,17046,0,Mucosal Leishmaniasis
17653,SALAMINA,2013,0,16986,0,Mucosal Leishmaniasis
17653,SALAMINA,2014,0,17039,0,Mucosal Leishmaniasis
17653,SALAMINA,2015,0,16795,0,Mucosal Leishmaniasis
17653,SALAMINA,2016,0,16651,0,Mucosal Leishmaniasis
17653,SALAMINA,2017,0,16433,0,Mucosal Leishmaniasis
17662,SAMANA,2007,0,5780,0,Mucosal Leishmaniasis
17662,SAMANA,2008,1,6012,1.6633399866932801e-4,Mucosal Leishmaniasis
17662,SAMANA,2009,0,6557,0,Mucosal Leishmaniasis
17662,SAMANA,2010,1,6502,1.5379883112888343e-4,Mucosal Leishmaniasis
17662,SAMANA,2011,0,6556,0,Mucosal Leishmaniasis
17662,SAMANA,2012,1,8339,1.199184554502938e-4,Mucosal Leishmaniasis
17662,SAMANA,2013,2,7656,2.6123301985370953e-4,Mucosal Leishmaniasis
17662,SAMANA,2014,2,8080,2.4752475247524753e-4,Mucosal Leishmaniasis
17662,SAMANA,2015,0,8704,0,Mucosal Leishmaniasis
17662,SAMANA,2016,4,7357,5.436998776675275e-4,Mucosal Leishmaniasis
17662,SAMANA,2017,2,7165,2.791346824842987e-4,Mucosal Leishmaniasis
17665,SAN JOSE,2007,0,10505,0,Mucosal Leishmaniasis
17665,SAN JOSE,2008,0,10533,0,Mucosal Leishmaniasis
17665,SAN JOSE,2009,0,10616,0,Mucosal Leishmaniasis
17665,SAN JOSE,2010,0,9985,0,Mucosal Leishmaniasis
17665,SAN JOSE,2011,0,11017,0,Mucosal Leishmaniasis
17665,SAN JOSE,2012,0,11093,0,Mucosal Leishmaniasis
17665,SAN JOSE,2013,0,10715,0,Mucosal Leishmaniasis
17665,SAN JOSE,2014,0,10508,0,Mucosal Leishmaniasis
17665,SAN JOSE,2015,0,10351,0,Mucosal Leishmaniasis
17665,SAN JOSE,2016,0,10618,0,Mucosal Leishmaniasis
17665,SAN JOSE,2017,0,10562,0,Mucosal Leishmaniasis
17777,SUPIA,2007,0,37844,0,Mucosal Leishmaniasis
17777,SUPIA,2008,0,37996,0,Mucosal Leishmaniasis
17777,SUPIA,2009,0,37998,0,Mucosal Leishmaniasis
17777,SUPIA,2010,0,35525,0,Mucosal Leishmaniasis
17777,SUPIA,2011,0,42042,0,Mucosal Leishmaniasis
17777,SUPIA,2012,0,46515,0,Mucosal Leishmaniasis
17777,SUPIA,2013,0,45149,0,Mucosal Leishmaniasis
17777,SUPIA,2014,0,49936,0,Mucosal Leishmaniasis
17777,SUPIA,2015,0,50308,0,Mucosal Leishmaniasis
17777,SUPIA,2016,0,50367,0,Mucosal Leishmaniasis
17777,SUPIA,2017,0,51714,0,Mucosal Leishmaniasis
17867,VICTORIA,2007,0,9098,0,Mucosal Leishmaniasis
17867,VICTORIA,2008,0,9608,0,Mucosal Leishmaniasis
17867,VICTORIA,2009,1,9693,1.0316723408645414e-4,Mucosal Leishmaniasis
17867,VICTORIA,2010,0,10135,0,Mucosal Leishmaniasis
17867,VICTORIA,2011,0,9943,0,Mucosal Leishmaniasis
17867,VICTORIA,2012,0,9157,0,Mucosal Leishmaniasis
17867,VICTORIA,2013,0,9514,0,Mucosal Leishmaniasis
17867,VICTORIA,2014,0,9300,0,Mucosal Leishmaniasis
17867,VICTORIA,2015,0,9580,0,Mucosal Leishmaniasis
17867,VICTORIA,2016,1,9575,1.0443864229765013e-4,Mucosal Leishmaniasis
17867,VICTORIA,2017,0,9618,0,Mucosal Leishmaniasis
17873,VILLAMARIA,2007,0,39382,0,Mucosal Leishmaniasis
17873,VILLAMARIA,2008,0,43043,0,Mucosal Leishmaniasis
17873,VILLAMARIA,2009,0,46748,0,Mucosal Leishmaniasis
17873,VILLAMARIA,2010,0,41857,0,Mucosal Leishmaniasis
17873,VILLAMARIA,2011,0,48989,0,Mucosal Leishmaniasis
17873,VILLAMARIA,2012,0,38578,0,Mucosal Leishmaniasis
17873,VILLAMARIA,2013,0,38521,0,Mucosal Leishmaniasis
17873,VILLAMARIA,2014,0,37330,0,Mucosal Leishmaniasis
17873,VILLAMARIA,2015,0,35728,0,Mucosal Leishmaniasis
17873,VILLAMARIA,2016,0,37390,0,Mucosal Leishmaniasis
17873,VILLAMARIA,2017,0,36397,0,Mucosal Leishmaniasis
17877,VITERBO,2007,0,11543,0,Mucosal Leishmaniasis
17877,VITERBO,2008,0,11683,0,Mucosal Leishmaniasis
17877,VITERBO,2009,0,12440,0,Mucosal Leishmaniasis
17877,VITERBO,2010,0,11423,0,Mucosal Leishmaniasis
17877,VITERBO,2011,0,12554,0,Mucosal Leishmaniasis
17877,VITERBO,2012,0,12829,0,Mucosal Leishmaniasis
17877,VITERBO,2013,0,13536,0,Mucosal Leishmaniasis
17877,VITERBO,2014,0,13847,0,Mucosal Leishmaniasis
17877,VITERBO,2015,0,14360,0,Mucosal Leishmaniasis
17877,VITERBO,2016,0,14952,0,Mucosal Leishmaniasis
17877,VITERBO,2017,0,15155,0,Mucosal Leishmaniasis
18001,FLORENCIA,2007,0,113961,0,Mucosal Leishmaniasis
18001,FLORENCIA,2008,1,117452,8.514116404999489e-6,Mucosal Leishmaniasis
18001,FLORENCIA,2009,5,122810,4.071329696278805e-5,Mucosal Leishmaniasis
18001,FLORENCIA,2010,3,124394,2.4116918822451243e-5,Mucosal Leishmaniasis
18001,FLORENCIA,2011,3,130474,2.2993086745251927e-5,Mucosal Leishmaniasis
18001,FLORENCIA,2012,1,132421,7.551672317834784e-6,Mucosal Leishmaniasis
18001,FLORENCIA,2013,4,138947,2.878795511957797e-5,Mucosal Leishmaniasis
18001,FLORENCIA,2014,1,141060,7.08918190840777e-6,Mucosal Leishmaniasis
18001,FLORENCIA,2015,0,146886,0,Mucosal Leishmaniasis
18001,FLORENCIA,2016,3,154640,1.9399896533885154e-5,Mucosal Leishmaniasis
18001,FLORENCIA,2017,0,160588,0,Mucosal Leishmaniasis
18029,ALBANIA,2007,0,6247,0,Mucosal Leishmaniasis
18029,ALBANIA,2008,0,6316,0,Mucosal Leishmaniasis
18029,ALBANIA,2009,0,6373,0,Mucosal Leishmaniasis
18029,ALBANIA,2010,0,6072,0,Mucosal Leishmaniasis
18029,ALBANIA,2011,0,5985,0,Mucosal Leishmaniasis
18029,ALBANIA,2012,0,5881,0,Mucosal Leishmaniasis
18029,ALBANIA,2013,0,5782,0,Mucosal Leishmaniasis
18029,ALBANIA,2014,0,6083,0,Mucosal Leishmaniasis
18029,ALBANIA,2015,0,5719,0,Mucosal Leishmaniasis
18029,ALBANIA,2016,0,6045,0,Mucosal Leishmaniasis
18029,ALBANIA,2017,0,6162,0,Mucosal Leishmaniasis
18094,BELEN DE LOS ANDAQUIES,2007,0,9886,0,Mucosal Leishmaniasis
18094,BELEN DE LOS ANDAQUIES,2008,0,10145,0,Mucosal Leishmaniasis
18094,BELEN DE LOS ANDAQUIES,2009,0,10126,0,Mucosal Leishmaniasis
18094,BELEN DE LOS ANDAQUIES,2010,0,10326,0,Mucosal Leishmaniasis
18094,BELEN DE LOS ANDAQUIES,2011,0,10666,0,Mucosal Leishmaniasis
18094,BELEN DE LOS ANDAQUIES,2012,0,10545,0,Mucosal Leishmaniasis
18094,BELEN DE LOS ANDAQUIES,2013,0,11072,0,Mucosal Leishmaniasis
18094,BELEN DE LOS ANDAQUIES,2014,0,10914,0,Mucosal Leishmaniasis
18094,BELEN DE LOS ANDAQUIES,2015,0,10937,0,Mucosal Leishmaniasis
18094,BELEN DE LOS ANDAQUIES,2016,0,11193,0,Mucosal Leishmaniasis
18094,BELEN DE LOS ANDAQUIES,2017,0,11343,0,Mucosal Leishmaniasis
18150,CARTAGENA DEL CHAIRA,2007,1,28785,3.4740316136876845e-5,Mucosal Leishmaniasis
18150,CARTAGENA DEL CHAIRA,2008,0,28852,0,Mucosal Leishmaniasis
18150,CARTAGENA DEL CHAIRA,2009,0,29221,0,Mucosal Leishmaniasis
18150,CARTAGENA DEL CHAIRA,2010,1,30051,3.327676283651126e-5,Mucosal Leishmaniasis
18150,CARTAGENA DEL CHAIRA,2011,0,30446,0,Mucosal Leishmaniasis
18150,CARTAGENA DEL CHAIRA,2012,1,31199,3.205230936889003e-5,Mucosal Leishmaniasis
18150,CARTAGENA DEL CHAIRA,2013,2,31315,6.386715631486508e-5,Mucosal Leishmaniasis
18150,CARTAGENA DEL CHAIRA,2014,0,31357,0,Mucosal Leishmaniasis
18150,CARTAGENA DEL CHAIRA,2015,0,32593,0,Mucosal Leishmaniasis
18150,CARTAGENA DEL CHAIRA,2016,4,32902,1.2157315664701233e-4,Mucosal Leishmaniasis
18150,CARTAGENA DEL CHAIRA,2017,0,33670,0,Mucosal Leishmaniasis
18205,CURILLO,2007,0,7869,0,Mucosal Leishmaniasis
18205,CURILLO,2008,0,8168,0,Mucosal Leishmaniasis
18205,CURILLO,2009,0,8214,0,Mucosal Leishmaniasis
18205,CURILLO,2010,0,8668,0,Mucosal Leishmaniasis
18205,CURILLO,2011,0,8395,0,Mucosal Leishmaniasis
18205,CURILLO,2012,0,8221,0,Mucosal Leishmaniasis
18205,CURILLO,2013,0,8445,0,Mucosal Leishmaniasis
18205,CURILLO,2014,0,8218,0,Mucosal Leishmaniasis
18205,CURILLO,2015,0,8164,0,Mucosal Leishmaniasis
18205,CURILLO,2016,0,8445,0,Mucosal Leishmaniasis
18205,CURILLO,2017,0,8466,0,Mucosal Leishmaniasis
18247,EL DONCELLO,2007,0,28870,0,Mucosal Leishmaniasis
18247,EL DONCELLO,2008,0,30210,0,Mucosal Leishmaniasis
18247,EL DONCELLO,2009,0,31116,0,Mucosal Leishmaniasis
18247,EL DONCELLO,2010,0,31845,0,Mucosal Leishmaniasis
18247,EL DONCELLO,2011,0,33516,0,Mucosal Leishmaniasis
18247,EL DONCELLO,2012,2,33928,5.894836123555765e-5,Mucosal Leishmaniasis
18247,EL DONCELLO,2013,2,34576,5.7843590930124944e-5,Mucosal Leishmaniasis
18247,EL DONCELLO,2014,0,35332,0,Mucosal Leishmaniasis
18247,EL DONCELLO,2015,0,35963,0,Mucosal Leishmaniasis
18247,EL DONCELLO,2016,0,37080,0,Mucosal Leishmaniasis
18247,EL DONCELLO,2017,0,37919,0,Mucosal Leishmaniasis
18256,EL PAUJIL,2007,0,15683,0,Mucosal Leishmaniasis
18256,EL PAUJIL,2008,0,15928,0,Mucosal Leishmaniasis
18256,EL PAUJIL,2009,0,15818,0,Mucosal Leishmaniasis
18256,EL PAUJIL,2010,0,16775,0,Mucosal Leishmaniasis
18256,EL PAUJIL,2011,0,16557,0,Mucosal Leishmaniasis
18256,EL PAUJIL,2012,0,17333,0,Mucosal Leishmaniasis
18256,EL PAUJIL,2013,0,17109,0,Mucosal Leishmaniasis
18256,EL PAUJIL,2014,0,19774,0,Mucosal Leishmaniasis
18256,EL PAUJIL,2015,0,19289,0,Mucosal Leishmaniasis
18256,EL PAUJIL,2016,0,18737,0,Mucosal Leishmaniasis
18256,EL PAUJIL,2017,0,18946,0,Mucosal Leishmaniasis
18410,LA MONTA¥ITA,2007,0,14611,0,Mucosal Leishmaniasis
18410,LA MONTA¥ITA,2008,0,15312,0,Mucosal Leishmaniasis
18410,LA MONTA¥ITA,2009,0,15043,0,Mucosal Leishmaniasis
18410,LA MONTA¥ITA,2010,0,17093,0,Mucosal Leishmaniasis
18410,LA MONTA¥ITA,2011,0,16472,0,Mucosal Leishmaniasis
18410,LA MONTA¥ITA,2012,0,17896,0,Mucosal Leishmaniasis
18410,LA MONTA¥ITA,2013,0,16981,0,Mucosal Leishmaniasis
18410,LA MONTA¥ITA,2014,1,19071,5.243563525772115e-5,Mucosal Leishmaniasis
18410,LA MONTA¥ITA,2015,0,19310,0,Mucosal Leishmaniasis
18410,LA MONTA¥ITA,2016,0,18618,0,Mucosal Leishmaniasis
18410,LA MONTA¥ITA,2017,0,18785,0,Mucosal Leishmaniasis
18460,MILAN,2007,0,10121,0,Mucosal Leishmaniasis
18460,MILAN,2008,0,10016,0,Mucosal Leishmaniasis
18460,MILAN,2009,0,9768,0,Mucosal Leishmaniasis
18460,MILAN,2010,0,9852,0,Mucosal Leishmaniasis
18460,MILAN,2011,0,9485,0,Mucosal Leishmaniasis
18460,MILAN,2012,0,10028,0,Mucosal Leishmaniasis
18460,MILAN,2013,0,10112,0,Mucosal Leishmaniasis
18460,MILAN,2014,0,10035,0,Mucosal Leishmaniasis
18460,MILAN,2015,1,10076,9.924573243350536e-5,Mucosal Leishmaniasis
18460,MILAN,2016,0,9623,0,Mucosal Leishmaniasis
18460,MILAN,2017,0,9568,0,Mucosal Leishmaniasis
18479,MORELIA,2007,0,1790,0,Mucosal Leishmaniasis
18479,MORELIA,2008,0,1686,0,Mucosal Leishmaniasis
18479,MORELIA,2009,0,1704,0,Mucosal Leishmaniasis
18479,MORELIA,2010,0,1836,0,Mucosal Leishmaniasis
18479,MORELIA,2011,0,1803,0,Mucosal Leishmaniasis
18479,MORELIA,2012,0,2211,0,Mucosal Leishmaniasis
18479,MORELIA,2013,0,1703,0,Mucosal Leishmaniasis
18479,MORELIA,2014,0,1794,0,Mucosal Leishmaniasis
18479,MORELIA,2015,0,1862,0,Mucosal Leishmaniasis
18479,MORELIA,2016,0,1888,0,Mucosal Leishmaniasis
18479,MORELIA,2017,0,1895,0,Mucosal Leishmaniasis
18592,PUERTO RICO,2007,1,28193,3.546979746745646e-5,Mucosal Leishmaniasis
18592,PUERTO RICO,2008,0,28924,0,Mucosal Leishmaniasis
18592,PUERTO RICO,2009,0,29207,0,Mucosal Leishmaniasis
18592,PUERTO RICO,2010,0,29921,0,Mucosal Leishmaniasis
18592,PUERTO RICO,2011,1,30132,3.318730917297226e-5,Mucosal Leishmaniasis
18592,PUERTO RICO,2012,0,31574,0,Mucosal Leishmaniasis
18592,PUERTO RICO,2013,1,31251,3.199897603276695e-5,Mucosal Leishmaniasis
18592,PUERTO RICO,2014,0,32414,0,Mucosal Leishmaniasis
18592,PUERTO RICO,2015,0,32318,0,Mucosal Leishmaniasis
18592,PUERTO RICO,2016,0,33496,0,Mucosal Leishmaniasis
18592,PUERTO RICO,2017,0,34128,0,Mucosal Leishmaniasis
18610,SAN JOSE DEL FRAGUA,2007,0,6362,0,Mucosal Leishmaniasis
18610,SAN JOSE DEL FRAGUA,2008,0,6490,0,Mucosal Leishmaniasis
18610,SAN JOSE DEL FRAGUA,2009,0,6711,0,Mucosal Leishmaniasis
18610,SAN JOSE DEL FRAGUA,2010,0,6777,0,Mucosal Leishmaniasis
18610,SAN JOSE DEL FRAGUA,2011,0,6862,0,Mucosal Leishmaniasis
18610,SAN JOSE DEL FRAGUA,2012,0,6991,0,Mucosal Leishmaniasis
18610,SAN JOSE DEL FRAGUA,2013,0,7112,0,Mucosal Leishmaniasis
18610,SAN JOSE DEL FRAGUA,2014,0,7121,0,Mucosal Leishmaniasis
18610,SAN JOSE DEL FRAGUA,2015,0,7356,0,Mucosal Leishmaniasis
18610,SAN JOSE DEL FRAGUA,2016,0,7302,0,Mucosal Leishmaniasis
18610,SAN JOSE DEL FRAGUA,2017,0,7357,0,Mucosal Leishmaniasis
18753,SAN VICENTE DEL CAGUAN,2007,7,67951,1.0301540816176363e-4,Mucosal Leishmaniasis
18753,SAN VICENTE DEL CAGUAN,2008,5,70394,7.102878086200529e-5,Mucosal Leishmaniasis
18753,SAN VICENTE DEL CAGUAN,2009,11,73869,1.4891226360178153e-4,Mucosal Leishmaniasis
18753,SAN VICENTE DEL CAGUAN,2010,7,76865,9.106875691146816e-5,Mucosal Leishmaniasis
18753,SAN VICENTE DEL CAGUAN,2011,5,80112,6.241262232873977e-5,Mucosal Leishmaniasis
18753,SAN VICENTE DEL CAGUAN,2012,2,83561,2.3934610643721354e-5,Mucosal Leishmaniasis
18753,SAN VICENTE DEL CAGUAN,2013,5,87964,5.684143513255423e-5,Mucosal Leishmaniasis
18753,SAN VICENTE DEL CAGUAN,2014,6,91439,6.561751550213804e-5,Mucosal Leishmaniasis
18753,SAN VICENTE DEL CAGUAN,2015,5,96340,5.189952252439278e-5,Mucosal Leishmaniasis
18753,SAN VICENTE DEL CAGUAN,2016,3,99999,3.000030000300003e-5,Mucosal Leishmaniasis
18753,SAN VICENTE DEL CAGUAN,2017,1,104242,9.59306229734656e-6,Mucosal Leishmaniasis
18756,SOLANO,2007,0,26028,0,Mucosal Leishmaniasis
18756,SOLANO,2008,0,27766,0,Mucosal Leishmaniasis
18756,SOLANO,2009,0,29371,0,Mucosal Leishmaniasis
18756,SOLANO,2010,0,30733,0,Mucosal Leishmaniasis
18756,SOLANO,2011,1,32485,3.078343851008158e-5,Mucosal Leishmaniasis
18756,SOLANO,2012,2,34508,5.79575750550597e-5,Mucosal Leishmaniasis
18756,SOLANO,2013,0,37137,0,Mucosal Leishmaniasis
18756,SOLANO,2014,0,39269,0,Mucosal Leishmaniasis
18756,SOLANO,2015,0,41610,0,Mucosal Leishmaniasis
18756,SOLANO,2016,0,44193,0,Mucosal Leishmaniasis
18756,SOLANO,2017,0,47040,0,Mucosal Leishmaniasis
18785,SOLITA,2007,0,8587,0,Mucosal Leishmaniasis
18785,SOLITA,2008,0,8441,0,Mucosal Leishmaniasis
18785,SOLITA,2009,0,8803,0,Mucosal Leishmaniasis
18785,SOLITA,2010,0,8433,0,Mucosal Leishmaniasis
18785,SOLITA,2011,0,8679,0,Mucosal Leishmaniasis
18785,SOLITA,2012,0,8550,0,Mucosal Leishmaniasis
18785,SOLITA,2013,0,8302,0,Mucosal Leishmaniasis
18785,SOLITA,2014,0,8190,0,Mucosal Leishmaniasis
18785,SOLITA,2015,0,8413,0,Mucosal Leishmaniasis
18785,SOLITA,2016,0,8454,0,Mucosal Leishmaniasis
18785,SOLITA,2017,0,8466,0,Mucosal Leishmaniasis
18860,VALPARAISO,2007,0,9151,0,Mucosal Leishmaniasis
18860,VALPARAISO,2008,0,8965,0,Mucosal Leishmaniasis
18860,VALPARAISO,2009,0,9174,0,Mucosal Leishmaniasis
18860,VALPARAISO,2010,0,9062,0,Mucosal Leishmaniasis
18860,VALPARAISO,2011,0,9385,0,Mucosal Leishmaniasis
18860,VALPARAISO,2012,0,9068,0,Mucosal Leishmaniasis
18860,VALPARAISO,2013,0,8755,0,Mucosal Leishmaniasis
18860,VALPARAISO,2014,0,8738,0,Mucosal Leishmaniasis
18860,VALPARAISO,2015,0,8583,0,Mucosal Leishmaniasis
18860,VALPARAISO,2016,0,8962,0,Mucosal Leishmaniasis
18860,VALPARAISO,2017,0,8831,0,Mucosal Leishmaniasis
19001,POPAYAN,2007,0,232923,0,Mucosal Leishmaniasis
19001,POPAYAN,2008,0,239104,0,Mucosal Leishmaniasis
19001,POPAYAN,2009,0,247551,0,Mucosal Leishmaniasis
19001,POPAYAN,2010,1,253836,3.9395515214547976e-6,Mucosal Leishmaniasis
19001,POPAYAN,2011,0,257925,0,Mucosal Leishmaniasis
19001,POPAYAN,2012,0,259613,0,Mucosal Leishmaniasis
19001,POPAYAN,2013,0,266659,0,Mucosal Leishmaniasis
19001,POPAYAN,2014,1,276228,3.6201978076082076e-6,Mucosal Leishmaniasis
19001,POPAYAN,2015,1,284849,3.5106319488571137e-6,Mucosal Leishmaniasis
19001,POPAYAN,2016,0,290652,0,Mucosal Leishmaniasis
19001,POPAYAN,2017,0,299244,0,Mucosal Leishmaniasis
19022,ALMAGUER,2007,0,21251,0,Mucosal Leishmaniasis
19022,ALMAGUER,2008,0,20671,0,Mucosal Leishmaniasis
19022,ALMAGUER,2009,0,21017,0,Mucosal Leishmaniasis
19022,ALMAGUER,2010,0,21557,0,Mucosal Leishmaniasis
19022,ALMAGUER,2011,0,21070,0,Mucosal Leishmaniasis
19022,ALMAGUER,2012,0,21112,0,Mucosal Leishmaniasis
19022,ALMAGUER,2013,0,21827,0,Mucosal Leishmaniasis
19022,ALMAGUER,2014,0,21841,0,Mucosal Leishmaniasis
19022,ALMAGUER,2015,0,22051,0,Mucosal Leishmaniasis
19022,ALMAGUER,2016,0,22383,0,Mucosal Leishmaniasis
19022,ALMAGUER,2017,0,22792,0,Mucosal Leishmaniasis
19050,ARGELIA,2007,0,12293,0,Mucosal Leishmaniasis
19050,ARGELIA,2008,0,13026,0,Mucosal Leishmaniasis
19050,ARGELIA,2009,1,13853,7.218652999350322e-5,Mucosal Leishmaniasis
19050,ARGELIA,2010,0,14017,0,Mucosal Leishmaniasis
19050,ARGELIA,2011,0,14847,0,Mucosal Leishmaniasis
19050,ARGELIA,2012,0,14334,0,Mucosal Leishmaniasis
19050,ARGELIA,2013,0,14215,0,Mucosal Leishmaniasis
19050,ARGELIA,2014,0,14651,0,Mucosal Leishmaniasis
19050,ARGELIA,2015,1,14880,6.720430107526882e-5,Mucosal Leishmaniasis
19050,ARGELIA,2016,0,15482,0,Mucosal Leishmaniasis
19050,ARGELIA,2017,0,15977,0,Mucosal Leishmaniasis
19075,BALBOA,2007,0,19934,0,Mucosal Leishmaniasis
19075,BALBOA,2008,0,20687,0,Mucosal Leishmaniasis
19075,BALBOA,2009,0,21191,0,Mucosal Leishmaniasis
19075,BALBOA,2010,0,21404,0,Mucosal Leishmaniasis
19075,BALBOA,2011,0,21536,0,Mucosal Leishmaniasis
19075,BALBOA,2012,0,21748,0,Mucosal Leishmaniasis
19075,BALBOA,2013,0,22156,0,Mucosal Leishmaniasis
19075,BALBOA,2014,0,23760,0,Mucosal Leishmaniasis
19075,BALBOA,2015,0,24115,0,Mucosal Leishmaniasis
19075,BALBOA,2016,0,23892,0,Mucosal Leishmaniasis
19075,BALBOA,2017,0,24531,0,Mucosal Leishmaniasis
19100,BOLIVAR,2007,0,37866,0,Mucosal Leishmaniasis
19100,BOLIVAR,2008,0,38153,0,Mucosal Leishmaniasis
19100,BOLIVAR,2009,1,37230,2.6860059092130003e-5,Mucosal Leishmaniasis
19100,BOLIVAR,2010,0,38571,0,Mucosal Leishmaniasis
19100,BOLIVAR,2011,0,39909,0,Mucosal Leishmaniasis
