Muni_Code,Muni,Year,Cases,codigo_ibg,Muni_Name
130002, Alvar„es,2003,0,1300029,Alvar√£es
130002, Alvar„es,2004,1,1300029,Alvar√£es
130002, Alvar„es,2005,6,1300029,Alvar√£es
130002, Alvar„es,2006,1,1300029,Alvar√£es
130006, Amatur·,2001,0,1300060,Amatur√°
130006, Amatur·,2002,1,1300060,Amatur√°
130006, Amatur·,2003,0,1300060,Amatur√°
130006, Amatur·,2004,0,1300060,Amatur√°
130006, Amatur·,2005,0,1300060,Amatur√°
130006, Amatur·,2006,0,1300060,Amatur√°
130008, Anam„,2001,0,1300086,Anam√£
130008, Anam„,2002,0,1300086,Anam√£
130008, Anam„,2003,0,1300086,Anam√£
130008, Anam„,2004,0,1300086,Anam√£
130008, Anam„,2005,1,1300086,Anam√£
130008, Anam„,2006,1,1300086,Anam√£
130010, Anori,2001,1,1300102,Anori
130010, Anori,2002,0,1300102,Anori
130010, Anori,2003,0,1300102,Anori
130010, Anori,2004,0,1300102,Anori
130010, Anori,2005,0,1300102,Anori
130010, Anori,2006,1,1300102,Anori
130014, ApuÌ,2001,24,1300144,Apu√≠
130014, ApuÌ,2002,16,1300144,Apu√≠
130014, ApuÌ,2003,28,1300144,Apu√≠
130014, ApuÌ,2004,36,1300144,Apu√≠
130014, ApuÌ,2005,41,1300144,Apu√≠
130014, ApuÌ,2006,43,1300144,Apu√≠
130020, Atalaia do Norte,2001,10,1300201,Atalaia do Norte
130020, Atalaia do Norte,2002,10,1300201,Atalaia do Norte
130020, Atalaia do Norte,2003,2,1300201,Atalaia do Norte
130020, Atalaia do Norte,2004,13,1300201,Atalaia do Norte
130020, Atalaia do Norte,2005,6,1300201,Atalaia do Norte
130020, Atalaia do Norte,2006,10,1300201,Atalaia do Norte
130030, Autazes,2001,19,1300300,Autazes
130030, Autazes,2002,0,1300300,Autazes
130030, Autazes,2003,17,1300300,Autazes
130030, Autazes,2004,7,1300300,Autazes
130030, Autazes,2005,9,1300300,Autazes
130030, Autazes,2006,12,1300300,Autazes
130040, Barcelos,2001,11,1300409,Barcelos
130040, Barcelos,2002,39,1300409,Barcelos
130040, Barcelos,2003,24,1300409,Barcelos
130040, Barcelos,2004,28,1300409,Barcelos
130040, Barcelos,2005,12,1300409,Barcelos
130040, Barcelos,2006,17,1300409,Barcelos
130050, Barreirinha,2001,0,1300508,Barreirinha
130050, Barreirinha,2002,1,1300508,Barreirinha
130050, Barreirinha,2003,2,1300508,Barreirinha
130050, Barreirinha,2004,4,1300508,Barreirinha
130050, Barreirinha,2005,5,1300508,Barreirinha
130050, Barreirinha,2006,5,1300508,Barreirinha
130060, Benjamin Constant,2001,20,1300607,Benjamin Constant
130060, Benjamin Constant,2002,7,1300607,Benjamin Constant
130060, Benjamin Constant,2003,6,1300607,Benjamin Constant
130060, Benjamin Constant,2004,7,1300607,Benjamin Constant
130060, Benjamin Constant,2005,0,1300607,Benjamin Constant
130060, Benjamin Constant,2006,3,1300607,Benjamin Constant
130063, Beruri,2001,0,1300631,Beruri
130063, Beruri,2002,4,1300631,Beruri
130063, Beruri,2003,1,1300631,Beruri
130063, Beruri,2004,0,1300631,Beruri
130063, Beruri,2005,1,1300631,Beruri
130063, Beruri,2006,1,1300631,Beruri
130068, Boa Vista do Ramos,2001,4,1300680,Boa Vista do Ramos
130068, Boa Vista do Ramos,2002,1,1300680,Boa Vista do Ramos
130068, Boa Vista do Ramos,2003,0,1300680,Boa Vista do Ramos
130068, Boa Vista do Ramos,2004,2,1300680,Boa Vista do Ramos
130068, Boa Vista do Ramos,2005,3,1300680,Boa Vista do Ramos
130068, Boa Vista do Ramos,2006,2,1300680,Boa Vista do Ramos
130070, Boca do Acre,2001,38,1300706,Boca do Acre
130070, Boca do Acre,2002,64,1300706,Boca do Acre
130070, Boca do Acre,2003,35,1300706,Boca do Acre
130070, Boca do Acre,2004,74,1300706,Boca do Acre
130070, Boca do Acre,2005,55,1300706,Boca do Acre
130070, Boca do Acre,2006,61,1300706,Boca do Acre
130080, Borba,2001,6,1300805,Borba
130080, Borba,2002,10,1300805,Borba
130080, Borba,2003,7,1300805,Borba
130080, Borba,2004,3,1300805,Borba
130080, Borba,2005,13,1300805,Borba
130080, Borba,2006,7,1300805,Borba
130083, Caapiranga,2001,4,1300839,Caapiranga
130083, Caapiranga,2002,1,1300839,Caapiranga
130083, Caapiranga,2003,3,1300839,Caapiranga
130083, Caapiranga,2004,3,1300839,Caapiranga
130083, Caapiranga,2005,6,1300839,Caapiranga
130083, Caapiranga,2006,5,1300839,Caapiranga
130090, Canutama,2001,0,1300904,Canutama
130090, Canutama,2002,1,1300904,Canutama
130090, Canutama,2003,4,1300904,Canutama
130090, Canutama,2004,0,1300904,Canutama
130090, Canutama,2005,5,1300904,Canutama
130090, Canutama,2006,6,1300904,Canutama
130100, Carauari,2001,5,1301001,Carauari
130100, Carauari,2002,8,1301001,Carauari
130100, Carauari,2003,22,1301001,Carauari
130100, Carauari,2004,23,1301001,Carauari
130100, Carauari,2005,12,1301001,Carauari
130100, Carauari,2006,12,1301001,Carauari
130110, Careiro,2001,9,1301100,Careiro
130110, Careiro,2002,5,1301100,Careiro
130110, Careiro,2003,5,1301100,Careiro
130110, Careiro,2004,3,1301100,Careiro
130110, Careiro,2005,5,1301100,Careiro
130110, Careiro,2006,12,1301100,Careiro
130115, Careiro da V·rzea,2001,2,1301159,Careiro da V√°rzea
130115, Careiro da V·rzea,2002,2,1301159,Careiro da V√°rzea
130115, Careiro da V·rzea,2003,0,1301159,Careiro da V√°rzea
130115, Careiro da V·rzea,2004,1,1301159,Careiro da V√°rzea
130115, Careiro da V·rzea,2005,0,1301159,Careiro da V√°rzea
130115, Careiro da V·rzea,2006,1,1301159,Careiro da V√°rzea
130120, Coari,2001,4,1301209,Coari
130120, Coari,2002,14,1301209,Coari
130120, Coari,2003,19,1301209,Coari
130120, Coari,2004,26,1301209,Coari
130120, Coari,2005,13,1301209,Coari
130120, Coari,2006,10,1301209,Coari
130130, Codaj·s,2001,1,1301308,Codaj√°s
130130, Codaj·s,2002,5,1301308,Codaj√°s
130130, Codaj·s,2003,3,1301308,Codaj√°s
130130, Codaj·s,2004,1,1301308,Codaj√°s
130130, Codaj·s,2005,2,1301308,Codaj√°s
130130, Codaj·s,2006,4,1301308,Codaj√°s
130140, EirunepÈ,2001,8,1301407,Eirunep√©
130140, EirunepÈ,2002,22,1301407,Eirunep√©
130140, EirunepÈ,2003,19,1301407,Eirunep√©
130140, EirunepÈ,2004,29,1301407,Eirunep√©
130140, EirunepÈ,2005,16,1301407,Eirunep√©
130140, EirunepÈ,2006,19,1301407,Eirunep√©
130150, Envira,2001,13,1301506,Envira
130150, Envira,2002,11,1301506,Envira
130150, Envira,2003,18,1301506,Envira
130150, Envira,2004,12,1301506,Envira
130150, Envira,2005,21,1301506,Envira
130150, Envira,2006,21,1301506,Envira
130160, Fonte Boa,2001,1,1301605,Fonte Boa
130160, Fonte Boa,2002,0,1301605,Fonte Boa
130160, Fonte Boa,2003,3,1301605,Fonte Boa
130160, Fonte Boa,2004,0,1301605,Fonte Boa
130160, Fonte Boa,2005,1,1301605,Fonte Boa
130160, Fonte Boa,2006,1,1301605,Fonte Boa
130165, Guajar·,2001,0,1301654,Guajar√°
130165, Guajar·,2002,1,1301654,Guajar√°
130165, Guajar·,2003,6,1301654,Guajar√°
130165, Guajar·,2004,9,1301654,Guajar√°
130165, Guajar·,2005,6,1301654,Guajar√°
130165, Guajar·,2006,3,1301654,Guajar√°
130170, Humait·,2001,25,1301704,Humait√°
130170, Humait·,2002,15,1301704,Humait√°
130170, Humait·,2003,30,1301704,Humait√°
130170, Humait·,2004,47,1301704,Humait√°
130170, Humait·,2005,40,1301704,Humait√°
130170, Humait·,2006,38,1301704,Humait√°
130180, Ipixuna,2001,0,1301803,Ipixuna
130180, Ipixuna,2002,11,1301803,Ipixuna
130180, Ipixuna,2003,7,1301803,Ipixuna
130180, Ipixuna,2004,8,1301803,Ipixuna
130180, Ipixuna,2005,1,1301803,Ipixuna
130180, Ipixuna,2006,6,1301803,Ipixuna
130185, Iranduba,2001,4,1301852,Iranduba
130185, Iranduba,2002,11,1301852,Iranduba
130185, Iranduba,2003,14,1301852,Iranduba
130185, Iranduba,2004,9,1301852,Iranduba
130185, Iranduba,2005,2,1301852,Iranduba
130185, Iranduba,2006,1,1301852,Iranduba
130190, Itacoatiara,2001,134,1301902,Itacoatiara
130190, Itacoatiara,2002,83,1301902,Itacoatiara
130190, Itacoatiara,2003,255,1301902,Itacoatiara
130190, Itacoatiara,2004,158,1301902,Itacoatiara
130190, Itacoatiara,2005,143,1301902,Itacoatiara
130190, Itacoatiara,2006,80,1301902,Itacoatiara
130195, Itamarati,2001,2,1301951,Itamarati
130195, Itamarati,2002,1,1301951,Itamarati
130195, Itamarati,2003,2,1301951,Itamarati
130195, Itamarati,2004,1,1301951,Itamarati
130195, Itamarati,2005,4,1301951,Itamarati
130195, Itamarati,2006,1,1301951,Itamarati
130200, Itapiranga,2001,43,1302009,Itapiranga
130200, Itapiranga,2002,13,1302009,Itapiranga
130200, Itapiranga,2003,9,1302009,Itapiranga
130200, Itapiranga,2004,13,1302009,Itapiranga
130200, Itapiranga,2005,8,1302009,Itapiranga
130200, Itapiranga,2006,2,1302009,Itapiranga
130210, Japur·,2001,0,1302108,Japur√°
130210, Japur·,2002,0,1302108,Japur√°
130210, Japur·,2003,1,1302108,Japur√°
130210, Japur·,2004,1,1302108,Japur√°
130210, Japur·,2005,0,1302108,Japur√°
130210, Japur·,2006,2,1302108,Japur√°
130220, Juru·,2001,0,1302207,Juru√°
130220, Juru·,2002,0,1302207,Juru√°
130220, Juru·,2003,0,1302207,Juru√°
130220, Juru·,2004,1,1302207,Juru√°
130220, Juru·,2005,2,1302207,Juru√°
130220, Juru·,2006,1,1302207,Juru√°
130230, JutaÌ,2001,3,1302306,Juta√≠
130230, JutaÌ,2002,1,1302306,Juta√≠
130230, JutaÌ,2003,0,1302306,Juta√≠
130230, JutaÌ,2004,0,1302306,Juta√≠
130230, JutaÌ,2005,2,1302306,Juta√≠
130230, JutaÌ,2006,1,1302306,Juta√≠
130240, L·brea,2001,8,1302405,L√°brea
130240, L·brea,2002,20,1302405,L√°brea
130240, L·brea,2003,26,1302405,L√°brea
130240, L·brea,2004,36,1302405,L√°brea
130240, L·brea,2005,49,1302405,L√°brea
130240, L·brea,2006,41,1302405,L√°brea
130250, Manacapuru,2001,13,1302504,Manacapuru
130250, Manacapuru,2002,14,1302504,Manacapuru
130250, Manacapuru,2003,51,1302504,Manacapuru
130250, Manacapuru,2004,31,1302504,Manacapuru
130250, Manacapuru,2005,9,1302504,Manacapuru
130250, Manacapuru,2006,36,1302504,Manacapuru
130255, Manaquiri,2001,1,1302553,Manaquiri
130255, Manaquiri,2002,0,1302553,Manaquiri
130255, Manaquiri,2003,1,1302553,Manaquiri
130255, Manaquiri,2004,0,1302553,Manaquiri
130255, Manaquiri,2005,2,1302553,Manaquiri
130255, Manaquiri,2006,1,1302553,Manaquiri
130260, Manaus,2001,1589,1302603,Manaus
130260, Manaus,2002,1048,1302603,Manaus
130260, Manaus,2003,1820,1302603,Manaus
130260, Manaus,2004,799,1302603,Manaus
130260, Manaus,2005,789,1302603,Manaus
130260, Manaus,2006,598,1302603,Manaus
130270, ManicorÈ,2001,3,1302702,Manicor√©
130270, ManicorÈ,2002,24,1302702,Manicor√©
130270, ManicorÈ,2003,12,1302702,Manicor√©
130270, ManicorÈ,2004,6,1302702,Manicor√©
130270, ManicorÈ,2005,12,1302702,Manicor√©
130270, ManicorÈ,2006,19,1302702,Manicor√©
130280, Mara„,2001,0,1302801,Mara√£
130280, Mara„,2002,1,1302801,Mara√£
130280, Mara„,2003,1,1302801,Mara√£
130280, Mara„,2004,0,1302801,Mara√£
130280, Mara„,2005,1,1302801,Mara√£
130280, Mara„,2006,1,1302801,Mara√£
130290, MauÈs,2001,41,1302900,Mau√©s
130290, MauÈs,2002,18,1302900,Mau√©s
130290, MauÈs,2003,28,1302900,Mau√©s
130290, MauÈs,2004,27,1302900,Mau√©s
130290, MauÈs,2005,22,1302900,Mau√©s
130290, MauÈs,2006,33,1302900,Mau√©s
130300, Nhamund·,2001,10,1303007,Nhamund√°
130300, Nhamund·,2002,4,1303007,Nhamund√°
130300, Nhamund·,2003,16,1303007,Nhamund√°
130300, Nhamund·,2004,8,1303007,Nhamund√°
130300, Nhamund·,2005,6,1303007,Nhamund√°
130300, Nhamund·,2006,3,1303007,Nhamund√°
130310, Nova Olinda do Norte,2001,11,1303106,Nova Olinda do Norte
130310, Nova Olinda do Norte,2002,3,1303106,Nova Olinda do Norte
130310, Nova Olinda do Norte,2003,6,1303106,Nova Olinda do Norte
130310, Nova Olinda do Norte,2004,5,1303106,Nova Olinda do Norte
130310, Nova Olinda do Norte,2005,6,1303106,Nova Olinda do Norte
130310, Nova Olinda do Norte,2006,4,1303106,Nova Olinda do Norte
130320, Novo Air„o,2001,7,1303205,Novo Air√£o
130320, Novo Air„o,2002,5,1303205,Novo Air√£o
130320, Novo Air„o,2003,5,1303205,Novo Air√£o
130320, Novo Air„o,2004,7,1303205,Novo Air√£o
130320, Novo Air„o,2005,11,1303205,Novo Air√£o
130320, Novo Air„o,2006,10,1303205,Novo Air√£o
130330, Novo Aripuan„,2001,5,1303304,Novo Aripuan√£
130330, Novo Aripuan„,2002,11,1303304,Novo Aripuan√£
130330, Novo Aripuan„,2003,12,1303304,Novo Aripuan√£
130330, Novo Aripuan„,2004,14,1303304,Novo Aripuan√£
130330, Novo Aripuan„,2005,14,1303304,Novo Aripuan√£
130330, Novo Aripuan„,2006,15,1303304,Novo Aripuan√£
130340, Parintins,2001,14,1303403,Parintins
130340, Parintins,2002,11,1303403,Parintins
130340, Parintins,2003,16,1303403,Parintins
130340, Parintins,2004,19,1303403,Parintins
130340, Parintins,2005,9,1303403,Parintins
130340, Parintins,2006,7,1303403,Parintins
130350, Pauini,2001,14,1303502,Pauini
130350, Pauini,2002,8,1303502,Pauini
130350, Pauini,2003,11,1303502,Pauini
130350, Pauini,2004,4,1303502,Pauini
130350, Pauini,2005,6,1303502,Pauini
130350, Pauini,2006,9,1303502,Pauini
130353, Presidente Figueiredo,2001,236,1303536,Presidente Figueiredo
130353, Presidente Figueiredo,2002,211,1303536,Presidente Figueiredo
130353, Presidente Figueiredo,2003,349,1303536,Presidente Figueiredo
130353, Presidente Figueiredo,2004,193,1303536,Presidente Figueiredo
130353, Presidente Figueiredo,2005,129,1303536,Presidente Figueiredo
130353, Presidente Figueiredo,2006,154,1303536,Presidente Figueiredo
130356, Rio Preto da Eva,2001,275,1303569,Rio Preto da Eva
130356, Rio Preto da Eva,2002,220,1303569,Rio Preto da Eva
130356, Rio Preto da Eva,2003,746,1303569,Rio Preto da Eva
130356, Rio Preto da Eva,2004,531,1303569,Rio Preto da Eva
130356, Rio Preto da Eva,2005,378,1303569,Rio Preto da Eva
130356, Rio Preto da Eva,2006,173,1303569,Rio Preto da Eva
130360, Santa Isabel do Rio Negro,2001,0,1303601,Santa Isabel do Rio Negro
130360, Santa Isabel do Rio Negro,2002,1,1303601,Santa Isabel do Rio Negro
130360, Santa Isabel do Rio Negro,2003,1,1303601,Santa Isabel do Rio Negro
130360, Santa Isabel do Rio Negro,2004,12,1303601,Santa Isabel do Rio Negro
130360, Santa Isabel do Rio Negro,2005,25,1303601,Santa Isabel do Rio Negro
130360, Santa Isabel do Rio Negro,2006,7,1303601,Santa Isabel do Rio Negro
130370, Santo AntÙnio do IÁ·,2001,2,1303700,Santo Ant√¥nio do I√ß√°
130370, Santo AntÙnio do IÁ·,2002,1,1303700,Santo Ant√¥nio do I√ß√°
130370, Santo AntÙnio do IÁ·,2003,1,1303700,Santo Ant√¥nio do I√ß√°
130370, Santo AntÙnio do IÁ·,2004,2,1303700,Santo Ant√¥nio do I√ß√°
130370, Santo AntÙnio do IÁ·,2005,3,1303700,Santo Ant√¥nio do I√ß√°
130370, Santo AntÙnio do IÁ·,2006,0,1303700,Santo Ant√¥nio do I√ß√°
130380, S„o Gabriel da Cachoeira,2001,8,1303809,S√£o Gabriel da Cachoeira
130380, S„o Gabriel da Cachoeira,2002,2,1303809,S√£o Gabriel da Cachoeira
130380, S„o Gabriel da Cachoeira,2003,19,1303809,S√£o Gabriel da Cachoeira
130380, S„o Gabriel da Cachoeira,2004,16,1303809,S√£o Gabriel da Cachoeira
130380, S„o Gabriel da Cachoeira,2005,11,1303809,S√£o Gabriel da Cachoeira
130380, S„o Gabriel da Cachoeira,2006,27,1303809,S√£o Gabriel da Cachoeira
130390, S„o Paulo de OlivenÁa,2001,2,1303908,S√£o Paulo de Oliven√ßa
130390, S„o Paulo de OlivenÁa,2002,0,1303908,S√£o Paulo de Oliven√ßa
130390, S„o Paulo de OlivenÁa,2003,2,1303908,S√£o Paulo de Oliven√ßa
130390, S„o Paulo de OlivenÁa,2004,0,1303908,S√£o Paulo de Oliven√ßa
130390, S„o Paulo de OlivenÁa,2005,1,1303908,S√£o Paulo de Oliven√ßa
130390, S„o Paulo de OlivenÁa,2006,0,1303908,S√£o Paulo de Oliven√ßa
130395, S„o Sebasti„o do Uatum„,2001,3,1303957,S√£o Sebasti√£o do Uatum√£
130395, S„o Sebasti„o do Uatum„,2002,3,1303957,S√£o Sebasti√£o do Uatum√£
130395, S„o Sebasti„o do Uatum„,2003,1,1303957,S√£o Sebasti√£o do Uatum√£
130395, S„o Sebasti„o do Uatum„,2004,4,1303957,S√£o Sebasti√£o do Uatum√£
130395, S„o Sebasti„o do Uatum„,2005,5,1303957,S√£o Sebasti√£o do Uatum√£
130395, S„o Sebasti„o do Uatum„,2006,4,1303957,S√£o Sebasti√£o do Uatum√£
130400, Silves,2001,17,1304005,Silves
130400, Silves,2002,4,1304005,Silves
130400, Silves,2003,10,1304005,Silves
130400, Silves,2004,13,1304005,Silves
130400, Silves,2005,12,1304005,Silves
130400, Silves,2006,2,1304005,Silves
130406, Tabatinga,2001,4,1304062,Tabatinga
130406, Tabatinga,2002,44,1304062,Tabatinga
130406, Tabatinga,2003,54,1304062,Tabatinga
130406, Tabatinga,2004,16,1304062,Tabatinga
130406, Tabatinga,2005,16,1304062,Tabatinga
130406, Tabatinga,2006,6,1304062,Tabatinga
130410, Tapau·,2001,23,1304104,Tapau√°
130410, Tapau·,2002,19,1304104,Tapau√°
130410, Tapau·,2003,12,1304104,Tapau√°
130410, Tapau·,2004,16,1304104,Tapau√°
130410, Tapau·,2005,11,1304104,Tapau√°
130410, Tapau·,2006,9,1304104,Tapau√°
130420, TefÈ,2001,0,1304203,Tef√©
130420, TefÈ,2002,16,1304203,Tef√©
130420, TefÈ,2003,9,1304203,Tef√©
130420, TefÈ,2004,18,1304203,Tef√©
130420, TefÈ,2005,9,1304203,Tef√©
130420, TefÈ,2006,10,1304203,Tef√©
130423, Tonantins,2001,0,1304237,Tonantins
130423, Tonantins,2002,1,1304237,Tonantins
130423, Tonantins,2003,0,1304237,Tonantins
130423, Tonantins,2004,1,1304237,Tonantins
130423, Tonantins,2005,0,1304237,Tonantins
130423, Tonantins,2006,1,1304237,Tonantins
130426, Uarini,2001,1,1304260,Uarini
130426, Uarini,2002,0,1304260,Uarini
130426, Uarini,2003,0,1304260,Uarini
130426, Uarini,2004,0,1304260,Uarini
130426, Uarini,2005,5,1304260,Uarini
130426, Uarini,2006,4,1304260,Uarini
130430, Urucar·,2001,1,1304302,Urucar√°
130430, Urucar·,2002,7,1304302,Urucar√°
130430, Urucar·,2003,4,1304302,Urucar√°
130430, Urucar·,2004,2,1304302,Urucar√°
130430, Urucar·,2005,10,1304302,Urucar√°
130430, Urucar·,2006,2,1304302,Urucar√°
130440, Urucurituba,2001,4,1304401,Urucurituba
130440, Urucurituba,2002,0,1304401,Urucurituba
130440, Urucurituba,2003,6,1304401,Urucurituba
130440, Urucurituba,2004,1,1304401,Urucurituba
130440, Urucurituba,2005,1,1304401,Urucurituba
130440, Urucurituba,2006,1,1304401,Urucurituba
140005, Alto Alegre,2001,5,1400050,Alto Alegre
140005, Alto Alegre,2002,15,1400050,Alto Alegre
140005, Alto Alegre,2003,13,1400050,Alto Alegre
140005, Alto Alegre,2004,2,1400050,Alto Alegre
140005, Alto Alegre,2005,12,1400050,Alto Alegre
140005, Alto Alegre,2006,4,1400050,Alto Alegre
140002, Amajari,2001,2,1400027,Amajari
140002, Amajari,2002,5,1400027,Amajari
140002, Amajari,2003,5,1400027,Amajari
140002, Amajari,2004,4,1400027,Amajari
140002, Amajari,2005,6,1400027,Amajari
140002, Amajari,2006,6,1400027,Amajari
140010, Boa Vista,2001,120,1400100,Boa Vista
140010, Boa Vista,2002,68,1400100,Boa Vista
140010, Boa Vista,2003,62,1400100,Boa Vista
140010, Boa Vista,2004,73,1400100,Boa Vista
140010, Boa Vista,2005,70,1400100,Boa Vista
140010, Boa Vista,2006,69,1400100,Boa Vista
140015, Bonfim,2001,4,1400159,Bonfim
140015, Bonfim,2002,1,1400159,Bonfim
140015, Bonfim,2003,2,1400159,Bonfim
140015, Bonfim,2004,3,1400159,Bonfim
140015, Bonfim,2005,3,1400159,Bonfim
140015, Bonfim,2006,3,1400159,Bonfim
140017, Cant·,2001,7,1400175,Cant√°
140017, Cant·,2002,3,1400175,Cant√°
140017, Cant·,2003,2,1400175,Cant√°
140017, Cant·,2004,5,1400175,Cant√°
140017, Cant·,2005,1,1400175,Cant√°
140017, Cant·,2006,5,1400175,Cant√°
140020, CaracaraÌ,2001,26,1400209,Caracara√≠
140020, CaracaraÌ,2002,14,1400209,Caracara√≠
140020, CaracaraÌ,2003,13,1400209,Caracara√≠
140020, CaracaraÌ,2004,10,1400209,Caracara√≠
140020, CaracaraÌ,2005,12,1400209,Caracara√≠
140020, CaracaraÌ,2006,34,1400209,Caracara√≠
140023, Caroebe,2001,37,1400233,Caroebe
140023, Caroebe,2002,98,1400233,Caroebe
140023, Caroebe,2003,89,1400233,Caroebe
140023, Caroebe,2004,22,1400233,Caroebe
140023, Caroebe,2005,41,1400233,Caroebe
140023, Caroebe,2006,36,1400233,Caroebe
140028, Iracema,2001,3,1400282,Iracema
140028, Iracema,2002,5,1400282,Iracema
140028, Iracema,2003,9,1400282,Iracema
140028, Iracema,2004,3,1400282,Iracema
140028, Iracema,2005,4,1400282,Iracema
140028, Iracema,2006,4,1400282,Iracema
140030, MucajaÌ,2001,10,1400308,Mucaja√≠
140030, MucajaÌ,2002,24,1400308,Mucaja√≠
140030, MucajaÌ,2003,9,1400308,Mucaja√≠
140030, MucajaÌ,2004,8,1400308,Mucaja√≠
140030, MucajaÌ,2005,8,1400308,Mucaja√≠
140030, MucajaÌ,2006,12,1400308,Mucaja√≠
140040, Normandia,2001,1,1400407,Normandia
140040, Normandia,2002,1,1400407,Normandia
140040, Normandia,2003,0,1400407,Normandia
140040, Normandia,2004,0,1400407,Normandia
140040, Normandia,2005,0,1400407,Normandia
140040, Normandia,2006,1,1400407,Normandia
140045, Pacaraima,2001,6,1400456,Pacaraima
140045, Pacaraima,2002,16,1400456,Pacaraima
140045, Pacaraima,2003,11,1400456,Pacaraima
140045, Pacaraima,2004,7,1400456,Pacaraima
140045, Pacaraima,2005,86,1400456,Pacaraima
140045, Pacaraima,2006,57,1400456,Pacaraima
140047, RorainÛpolis,2001,213,1400472,Rorain√≥polis
